name,date,opened,free_places,places
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
GAUMONT-EST,2022-06-01T11:46:47,True,99,109
